assembly_accession,protein_id,hmm_accession,hmm_query,domain,gtdb_phylum,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,id
GCF_900107665.1,WP_092629883.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus vescus,WP_092629883.1@GCF_900107665.1
GCF_900107665.1,WP_092630853.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloplanus,Haloplanus vescus,WP_092630853.1@GCF_900107665.1
GCF_900108095.1,WP_090503415.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090503415.1@GCF_900108095.1
GCF_900108095.1,WP_090505859.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090505859.1@GCF_900108095.1
GCF_900108095.1,WP_090506221.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090506221.1@GCF_900108095.1
GCF_900108095.1,WP_090506560.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090506560.1@GCF_900108095.1
GCF_900108095.1,WP_090507453.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090507453.1@GCF_900108095.1
GCF_900108095.1,WP_090507923.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090507923.1@GCF_900108095.1
GCF_900108095.1,WP_090508259.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090508259.1@GCF_900108095.1
GCF_900108095.1,WP_090508330.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_090508330.1@GCF_900108095.1
GCF_900108095.1,WP_139305434.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_139305434.1@GCF_900108095.1
GCF_900108095.1,WP_217630534.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum sediminis,WP_217630534.1@GCF_900108095.1
GCF_900108505.1,WP_092814072.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopenitus,Halopenitus malekzadehii,WP_092814072.1@GCF_900108505.1
GCF_900108505.1,WP_092815068.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopenitus,Halopenitus malekzadehii,WP_092815068.1@GCF_900108505.1
GCF_900108505.1,WP_092817798.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopenitus,Halopenitus malekzadehii,WP_092817798.1@GCF_900108505.1
GCF_900108505.1,WP_092817865.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopenitus,Halopenitus malekzadehii,WP_092817865.1@GCF_900108505.1
GCF_900109065.1,WP_089672597.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halohasta,Halohasta litchfieldiae,WP_089672597.1@GCF_900109065.1
GCF_900110215.1,WP_092657172.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis persica,WP_092657172.1@GCF_900110215.1
GCF_900110215.1,WP_092659199.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis persica,WP_092659199.1@GCF_900110215.1
GCF_900110215.1,WP_092662333.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis persica,WP_092662333.1@GCF_900110215.1
GCF_900110455.1,WP_049990035.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salifodinae,WP_049990035.1@GCF_900110455.1
GCF_900110455.1,WP_049990523.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salifodinae,WP_049990523.1@GCF_900110455.1
GCF_900110455.1,WP_049991515.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salifodinae,WP_049991515.1@GCF_900110455.1
GCF_900110465.1,WP_089820441.1,PF17033.8,Peptidase_M99,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089820441.1@GCF_900110465.1
GCF_900110465.1,WP_089821137.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089821137.1@GCF_900110465.1
GCF_900110465.1,WP_089821211.1,PF17033.8,Peptidase_M99,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089821211.1@GCF_900110465.1
GCF_900110465.1,WP_089823766.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089823766.1@GCF_900110465.1
GCF_900110465.1,WP_089824325.1,PF17033.8,Peptidase_M99,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089824325.1@GCF_900110465.1
GCF_900110465.1,WP_089826756.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089826756.1@GCF_900110465.1
GCF_900110465.1,WP_089826938.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089826938.1@GCF_900110465.1
GCF_900110465.1,WP_089827458.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089827458.1@GCF_900110465.1
GCF_900110465.1,WP_089827458.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089827458.1@GCF_900110465.1
GCF_900110465.1,WP_089827527.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089827527.1@GCF_900110465.1
GCF_900110465.1,WP_089827982.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089827982.1@GCF_900110465.1
GCF_900110465.1,WP_089828051.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_089828051.1@GCF_900110465.1
GCF_900110465.1,WP_170864672.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogranum,Halogranum amylolyticum,WP_170864672.1@GCF_900110465.1
GCF_900110535.1,WP_089667833.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium jilantaiense,WP_089667833.1@GCF_900110535.1
GCF_900110535.1,WP_089668314.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium jilantaiense,WP_089668314.1@GCF_900110535.1
GCF_900110535.1,WP_089668314.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium jilantaiense,WP_089668314.1@GCF_900110535.1
GCF_900110865.1,WP_090613842.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090613842.1@GCF_900110865.1
GCF_900110865.1,WP_090615220.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090615220.1@GCF_900110865.1
GCF_900110865.1,WP_090615580.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090615580.1@GCF_900110865.1
GCF_900110865.1,WP_090615580.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090615580.1@GCF_900110865.1
GCF_900110865.1,WP_090617290.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090617290.1@GCF_900110865.1
GCF_900110865.1,WP_090618219.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090618219.1@GCF_900110865.1
GCF_900110865.1,WP_090618346.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090618346.1@GCF_900110865.1
GCF_900110865.1,WP_090623364.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090623364.1@GCF_900110865.1
GCF_900110865.1,WP_090623364.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_090623364.1@GCF_900110865.1
GCF_900110865.1,WP_139210951.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_139210951.1@GCF_900110865.1
GCF_900110865.1,WP_175480018.1,PF17033.8,Peptidase_M99,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_175480018.1@GCF_900110865.1
GCF_900110865.1,WP_175480222.1,PF01464.23,SLT,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_175480222.1@GCF_900110865.1
GCF_900110865.1,WP_175480222.1,PF13406.9,SLT_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_175480222.1@GCF_900110865.1
GCF_900110865.1,WP_175480222.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema salaciae,WP_175480222.1@GCF_900110865.1
GCF_900111485.1,WP_092931227.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema hispanicum_A,WP_092931227.1@GCF_900111485.1
GCF_900111485.1,WP_092931701.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema hispanicum_A,WP_092931701.1@GCF_900111485.1
GCF_900111485.1,WP_092933581.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema hispanicum_A,WP_092933581.1@GCF_900111485.1
GCF_900111485.1,WP_092934110.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema hispanicum_A,WP_092934110.1@GCF_900111485.1
GCF_900111645.1,WP_091689109.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides vulcani,WP_091689109.1@GCF_900111645.1
GCF_900111645.1,WP_091690225.1,PF01425.24,Amidase,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides vulcani,WP_091690225.1@GCF_900111645.1
GCF_900111935.1,WP_092921410.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sodomense,WP_092921410.1@GCF_900111935.1
GCF_900111935.1,WP_167603362.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halorubrum,Halorubrum sodomense,WP_167603362.1@GCF_900111935.1
GCF_900112175.1,WP_089805732.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,WP_089805732.1@GCF_900112175.1
GCF_900112175.1,WP_089809685.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,WP_089809685.1@GCF_900112175.1
GCF_900112175.1,WP_089809817.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,WP_089809817.1@GCF_900112175.1
GCF_900112175.1,WP_089810416.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,WP_089810416.1@GCF_900112175.1
GCF_900112175.1,WP_177232720.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum rufum,WP_177232720.1@GCF_900112175.1
GCF_900112205.1,WP_089786850.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,WP_089786850.1@GCF_900112205.1
GCF_900112205.1,WP_089787048.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,WP_089787048.1@GCF_900112205.1
GCF_900112205.1,WP_089788541.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,WP_089788541.1@GCF_900112205.1
GCF_900112205.1,WP_089788654.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,WP_089788654.1@GCF_900112205.1
GCF_900112205.1,WP_089788654.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,WP_089788654.1@GCF_900112205.1
GCF_900112205.1,WP_245758085.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halobiforma,Halobiforma haloterrestris,WP_245758085.1@GCF_900112205.1
GCF_900113245.1,WP_092889462.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopelagius,Halopelagius inordinatus,WP_092889462.1@GCF_900113245.1
GCF_900113245.1,WP_092891899.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopelagius,Halopelagius inordinatus,WP_092891899.1@GCF_900113245.1
GCF_900113245.1,WP_092892136.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopelagius,Halopelagius inordinatus,WP_092892136.1@GCF_900113245.1
GCF_900113245.1,WP_092892654.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopelagius,Halopelagius inordinatus,WP_092892654.1@GCF_900113245.1
GCF_900113245.1,WP_092893516.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopelagius,Halopelagius inordinatus,WP_092893516.1@GCF_900113245.1
GCF_900113245.1,WP_245781376.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopelagius,Halopelagius inordinatus,WP_245781376.1@GCF_900113245.1
GCF_900114435.1,WP_089817093.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium zhouii,WP_089817093.1@GCF_900114435.1
GCF_900114435.1,WP_089817093.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium zhouii,WP_089817093.1@GCF_900114435.1
GCF_900114435.1,WP_089818030.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium zhouii,WP_089818030.1@GCF_900114435.1
GCF_900114585.1,WP_074798556.1,PF01425.24,Amidase,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter olleyae,WP_074798556.1@GCF_900114585.1
GCF_900114835.1,WP_091937203.1,PF01425.24,Amidase,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus profundi,WP_091937203.1@GCF_900114835.1
GCF_900115675.1,WP_074875939.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina pelagica,WP_074875939.1@GCF_900115675.1
GCF_900115675.1,WP_079990123.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,Halolamina pelagica,WP_079990123.1@GCF_900115675.1
GCF_900115785.1,WP_089878856.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum limi,WP_089878856.1@GCF_900115785.1
GCF_900115785.1,WP_089878861.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halogeometricum,Halogeometricum limi,WP_089878861.1@GCF_900115785.1
GCF_900116205.1,WP_092903366.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halostagnicola,Halostagnicola kamekurae,WP_092903366.1@GCF_900116205.1
GCF_900116205.1,WP_092904362.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halostagnicola,Halostagnicola kamekurae,WP_092904362.1@GCF_900116205.1
GCF_900116205.1,WP_092904993.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halostagnicola,Halostagnicola kamekurae,WP_092904993.1@GCF_900116205.1
GCF_900116205.1,WP_092906195.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halostagnicola,Halostagnicola kamekurae,WP_092906195.1@GCF_900116205.1
GCF_900116205.1,WP_175507241.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Halostagnicola,Halostagnicola kamekurae,WP_175507241.1@GCF_900116205.1
GCF_900129775.1,WP_073307361.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobaculum,Halobaculum gomorrense,WP_073307361.1@GCF_900129775.1
GCF_900129775.1,WP_073308126.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobaculum,Halobaculum gomorrense,WP_073308126.1@GCF_900129775.1
GCF_900129775.1,WP_073311577.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halobaculum,Halobaculum gomorrense,WP_073311577.1@GCF_900129775.1
GCF_900143675.1,WP_101010330.1,PF01425.24,Amidase,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosotalea,Nitrosotalea sinensis,WP_101010330.1@GCF_900143675.1
GCF_900156425.1,WP_076427386.1,PF01464.23,SLT,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076427386.1@GCF_900156425.1
GCF_900156425.1,WP_076427386.1,PF13406.9,SLT_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076427386.1@GCF_900156425.1
GCF_900156425.1,WP_076427975.1,PF02016.18,Peptidase_S66,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076427975.1@GCF_900156425.1
GCF_900156425.1,WP_076427975.1,PF17676.4,Peptidase_S66C,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076427975.1@GCF_900156425.1
GCF_900156425.1,WP_076428095.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076428095.1@GCF_900156425.1
GCF_900156425.1,WP_076428580.1,PF17033.8,Peptidase_M99,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076428580.1@GCF_900156425.1
GCF_900156425.1,WP_076430157.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076430157.1@GCF_900156425.1
GCF_900156425.1,WP_076430544.1,PF01510.28,Amidase_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076430544.1@GCF_900156425.1
GCF_900156425.1,WP_076430638.1,PF01510.28,Amidase_2,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076430638.1@GCF_900156425.1
GCF_900156425.1,WP_076430703.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076430703.1@GCF_900156425.1
GCF_900156425.1,WP_076431506.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_076431506.1@GCF_900156425.1
GCF_900156425.1,WP_084186299.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_084186299.1@GCF_900156425.1
GCF_900156425.1,WP_084186444.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_084186444.1@GCF_900156425.1
GCF_900156425.1,WP_139328828.1,PF01551.25,Peptidase_M23,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_139328828.1@GCF_900156425.1
GCF_900156425.1,WP_175609595.1,PF17033.8,Peptidase_M99,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_175609595.1@GCF_900156425.1
GCF_900156425.1,WP_175609807.1,PF00246.27,Peptidase_M14,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_175609807.1@GCF_900156425.1
GCF_900156425.1,WP_245800049.1,PF02113.18,Peptidase_S13,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_245800049.1@GCF_900156425.1
GCF_900156425.1,WP_245800129.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus litoreus,WP_245800129.1@GCF_900156425.1
GCF_900156475.1,WP_076607309.1,PF01425.24,Amidase,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum thiooxidans,WP_076607309.1@GCF_900156475.1
